ORF,phi
YJL189W,44.7444207972822
YMR108W,2.17527496124844
YBL103C,0.400804770896914
YBR137W,0.860707389408151
YDR178W,2.4707741607113
YJL163C,0.298936146542137
YMR037C,0.62189282787579
YLR059C,1.67269502632806
YPL024W,0.165318623803739
YDL132W,0.853092133179498
YPL144W,0.617751150359431
YLR029C,47.771495879509
YOL100W,0.423675032568569
YOR073W,0.536823760692898
YJR126C,0.838816442854955
YBL032W,2.2213667621386
YJL148W,1.68970000822135
YER175C,0.418697177252285
YGL012W,3.58490371022218
YPR189W,0.382605626137305
YOL088C,0.778014429548788
YKL206C,0.619449656093847
YDL056W,0.39954908112717
YFR014C,1.18123677163173
YGL019W,1.57478208887571
YKL138C,2.14712500758568
YDR400W,0.663794757315147
YCR071C,1.06792423868656
YLR333C,12.151455018714
YOL053W,0.45389396291529
YKL160W,2.3465224537867
YDR009W,0.0786881809097879
YJR138W,0.260020562431369
YNL330C,1.17947485200682
YDL044C,0.266623509450314
YBL072C,30.7426078699424
YNR024W,0.583552550559133
YPL078C,5.48753862079951
YHR177W,0.129477520373568
YOR034C,0.25270268444479
YGL079W,0.514766720973087
YBR076W,0.0656082749321231
YLL019C,0.706418548231844
YKR018C,1.23585322921107
YMR010W,1.0049322724087
YDR071C,4.26682278310584
YCL063W,0.451342928459921
YIR006C,1.33767795950748
YLR067C,0.199222524783725
YDR078C,0.291722245937308
YPR112C,0.419998907873434
YLR023C,0.806153541621047
YOL114C,0.151888286159549
YGL241W,0.305576463807511
YPL086C,0.574864484994857
YNL022C,0.393994245705535
YGR090W,0.600888288791114
YKR005C,0.0694665738459216
YLR272C,0.232951612456721
YOR153W,3.15344938495554
YGR218W,1.28500883820377
YML013W,0.553080955211931
YDR007W,1.08325785482082
YBL095W,0.5285421112779
YNL275W,0.20360197876782
YEL048C,0.301335006136514
YLR116W,0.514418801614796
YNL215W,0.726790006422134
YLL005C,0.238719453131058
YNR002C,0.211795274899014
YKL092C,0.295127119874785
YKR074W,2.0053013599813
YNL054W,0.276282297196856
YMR148W,0.936345648794757
YIL018W,37.9753144104799
YMR060C,0.565222556496317
YMR083W,7.89141452746147
YPR002W,0.0893411350969136
YAL047C,0.203434328613557
YOR090C,0.838899162774643
YNL023C,0.224097059889324
YHL042W,0.0572123336014033
YOL030W,4.48282762804611
YDR460W,0.472105576768072
YDR505C,0.664640190394615
YHL036W,0.229975127290878
YNL223W,0.236277812285012
YLR203C,1.44079592079851
YPR139C,0.948584465267296
YPL213W,0.341280020032246
YMR305C,4.3346863838371
YER063W,2.67937408316538
YGL060W,0.369494158607397
YOR108W,1.41249201994218
YBR181C,18.5077251510246
YPL250C,0.326457964676369
YGR108W,1.31992729356177
YGR089W,0.483047785869747
YMR184W,0.762070578017281
YBR175W,0.406957585091938
YKL048C,0.270268964749512
YAL007C,3.02407612061044
YEL024W,1.50750675483379
YGL137W,2.1044286933452
YJL034W,5.38104177668854
YMR123W,1.33608323250194
YKL065C,4.05758290041442
YOR051C,1.92820615792574
YPL034W,0.528380694125605
YML126C,2.93372502124383
YDL226C,1.70981030307929
YOR137C,0.357067988667417
YMR070W,0.994546884520311
YJR127C,0.616194058725579
YPR035W,32.3337322740989
YGL106W,3.87076520979868
YNL259C,1.8078404048586
YFL059W,0.257049904623424
YEL038W,1.34908981655648
YLR360W,0.475785997348742
YMR062C,0.803698879629189
YER024W,0.12240717271356
YHR094C,0.0522992792557756
YNR036C,3.41880651797924
YBR045C,0.0695889503818398
YHL032C,0.581399105111097
YGR281W,0.495695266634571
YIR011C,0.750865022531863
YMR167W,0.183725138820729
YGL160W,0.643540354906375
YIL142W,1.64272567427733
YAL051W,0.241950279858601
YOR219C,0.502584376796469
YLL052C,0.113205979550917
YOR313C,0.264937379433106
YDR404C,1.59284301975291
YKL113C,0.877128717442158
YBR198C,0.725129569398666
YPR149W,18.4947224187451
YFL048C,1.25393075671098
YIL130W,0.598305341786683
YNL132W,0.600413502207633
YKL125W,0.286506977356442
YPL198W,3.15141982130945
YMR220W,0.941972333769333
YMR159C,0.125529540587004
YJL213W,0.305032120226522
YJL204C,0.271146702104999
YBR130C,0.968493103759131
YHR047C,0.82718248354517
YDL143W,2.30599154981194
YKL164C,6.84474854605845
YBR212W,0.793006096863669
YDR376W,0.512500084443594
YFL012W,0.0307133739256565
YDR444W,0.457693408077701
YGR061C,2.70036922044409
YGL036W,0.605179980005901
YOR068C,0.350808323195592
YNL210W,0.0752948281052195
YPL018W,0.307882737366245
YIL087C,0.619550925706376
YGR032W,0.299884479774402
YKR101W,0.153202122908364
YMR195W,2.87395747025675
YNR048W,0.189937795690562
YLR176C,0.216493623586132
YFR019W,0.236835749110637
YGL215W,4.41769518686626
YOR382W,0.586450734028238
YDR197W,0.41381944243796
YFL049W,0.374498210620247
YGR159C,3.31301197728616
YPL075W,0.960369887157195
YBR167C,0.411006886715642
YDL144C,0.498036876880851
YBL099W,9.88288539720719
YMR306W,0.0452308433202024
YPL192C,0.23614750693703
YHR201C,1.22709593269515
YFR047C,2.63360491397751
YDL055C,29.3486328198066
YOR355W,1.65763431898937
YPL259C,0.605576938758788
YMR236W,1.54205940525206
YKR089C,0.905803214114195
YML032C,0.456928085369018
YLR422W,0.209231801034702
YIR016W,1.54095582357319
YKL026C,0.321636833467341
YGR030C,0.466455174203668
YHR186C,0.322939442859627
YLR195C,1.13943644789702
YLR019W,1.04757377271378
YLR039C,0.327058428813728
YPR172W,0.873538093677706
YNR020C,0.544005790659105
YNL095C,0.239994327295887
YIL099W,0.0779274027590171
YCL004W,0.36504216726565
YMR022W,1.74842652543106
YOR336W,0.341138924540008
YDL057W,0.164246949784992
YHR082C,1.26851640061257
YGR224W,0.238466282136835
YMR193W,0.986719058087223
YCR081W,0.122544730781585
YHL034C,9.18930356589278
YLR077W,0.484830718261207
YPR190C,0.452817920518313
YML042W,0.0998922922373502
YOR312C,25.5156770879195
YNL269W,0.0196438416910799
YBR219C,0.684734316572441
YNR049C,0.54794421410314
YPL158C,0.626793557027035
YMR031C,1.04650225874178
YJL014W,1.65292830363906
YOL142W,0.594021823213166
YBR189W,39.1435506101949
YOL066C,0.444100949699412
YNL176C,0.804818400328348
YLR037C,0.147465335619945
YIL067C,0.2707092054516
YOR280C,0.612929557046722
YBL004W,0.213815230692621
YDR308C,0.687501662631183
YJL196C,4.81790118336494
YIR024C,0.360952989372711
YDL095W,2.46297419054196
YLR081W,0.0735344848728364
YPL002C,0.512099436823108
YGR180C,10.3590320991327
YOR062C,0.299517730962833
YML094W,0.989447885976065
YGR016W,0.151809889015357
YMR260C,8.39621430915154
YER177W,31.8253460965087
YHR170W,0.922020031795628
YOR363C,0.225168589096935
YBR114W,0.1729133457458
YKL059C,0.407804368938686
YNL169C,0.962528556440719
YMR113W,0.425802838018135
YPR043W,33.9488572512261
YLR126C,0.616500295116866
YDR446W,0.0468374525080373
YOR028C,0.308458260929628
YDL191W,10.1552750880622
YJL070C,0.266303344964218
YIL027C,1.90504430210876
YOR338W,0.0190761630061115
YHR070W,0.416175498617934
YKL144C,0.481776095190563
YJL020C,1.08714102962232
YPR027C,0.443954707963648
YDL121C,1.24352274109907
YPR085C,0.275057474777681
YHR101C,0.216861937388026
YKL218C,0.399443982759648
YJL115W,1.22225489933751
YGR210C,1.04932217560197
YAL005C,15.2774570991418
YNL093W,0.0597182472110107
YER040W,0.295461864896327
YJL091C,0.523353505170401
YDR332W,0.206604080740087
YLR448W,12.9987486817713
YNL024C,0.2729337741879
YBR138C,0.271527654773889
YIL029C,0.275312673232745
YHL012W,0.092398487893906
YDR391C,0.849214092574643
YJL044C,1.42329296305756
YER104W,0.232027490401966
YCR052W,0.886946881330989
YPL056C,0.337016301867704
YDR214W,1.32138907372524
YML003W,0.125624059129395
YNL163C,0.424511857432783
YLR291C,1.0950922868185
YNL045W,1.06253712131769
YGL166W,0.285226561756022
YOL115W,0.56203181959299
YKL135C,0.649266060553331
YLR128W,0.288293899233591
YDL101C,0.420667081630385
YLR453C,0.133473122439703
YBR171W,2.12250795771801
YBR029C,1.12037992770002
YPR175W,0.244525229668936
YDL215C,0.558678156333996
YJR109C,0.659075145134228
YPL112C,0.647783958596512
YBL102W,2.07012359623649
YDL029W,3.68788337449057
YDR451C,0.760810543358028
YPR134W,0.421436423507433
YJR090C,0.354866504320981
YDL213C,1.40290978544329
YLR181C,0.620226884131354
YBL113C,0.174362306566592
YDR492W,0.868663039113095
YJL041W,1.08217121426779
YLR170C,1.40130348222017
YNL059C,1.00029353569882
YPL165C,0.471628384764185
YJR015W,2.0127290175253
YJL010C,0.423245712199051
YLR190W,1.0281670620825
YPL218W,5.91690019441207
YDR303C,0.551213814656374
YGR078C,0.960580803286058
YOR256C,0.419074818300319
YDR213W,0.220428954223842
YDR068W,1.21835213801453
YPL068C,0.206606493162968
YER057C,5.52266200372193
YOR220W,0.83296608438584
YER061C,0.66961295126653
YOR292C,0.337453617390345
YEL043W,0.567269432202779
YMR297W,6.32649971909211
YDR488C,0.295262320766594
YML049C,0.337174760515144
YOR227W,0.792355104791376
YGR054W,1.26966372734571
YDR379W,0.464722183039502
YKL167C,1.14682716573393
YDR300C,0.806662527528621
YDR359C,0.481496805227066
YLR219W,0.500296570710652
YCR101C,0.0819114631948437
YGL111W,0.537307557300498
YIL169C,1.27010929761555
YGL089C,0.251065309115642
YNL088W,0.805411706398899
YGR163W,0.693420222562551
YOR266W,0.350195637591948
YDR323C,0.175231839227308
YGL135W,23.3607932185164
YLR179C,4.93669240681746
YCL043C,9.53220822231496
YML075C,0.488534521199375
YDL147W,2.53433097276538
YOR122C,11.9263470827102
YHR161C,0.725581339426275
YBR264C,0.819074242591312
YKL193C,1.08823973347918
YGR246C,0.488740804892771
YOR132W,0.6705549162391
YOL097C,2.97112636626874
YJL098W,0.201305711100306
YPL074W,0.30132099590409
YCR044C,1.189681889209
YOR076C,0.321777119148784
YGL081W,0.0949018517019466
YDL141W,0.397739816646289
YKR022C,0.56061161635869
YLR245C,0.449972236815217
YGR197C,0.183021014467194
YPL036W,0.0630387551326353
YMR076C,0.506877756993418
YNR023W,0.302799398821598
YPL154C,11.2421274612805
YFR039C,0.551626114757653
YGL029W,1.51023358985646
YDR037W,7.01355925835908
YDR143C,0.502558320606669
YJL077C,0.681026737267812
YKL017C,0.26401680402421
YLR430W,0.407308885878181
YPL186C,0.286487083799808
YBR268W,1.82294873212423
YJL144W,0.170990958719099
YJL162C,0.229000778115978
YDR030C,0.120084373707544
YLR150W,27.1271106742307
YNL031C,23.8846675253566
YML051W,0.997716608818235
YLR455W,0.979293412055243
YER046W,0.385309647652558
YPL057C,0.793563835348077
YPL217C,0.658672004083422
YLR457C,0.239424902241873
YNR062C,0.166104107080995
YDL072C,3.30618335259614
YBR290W,0.695325023763472
YPL048W,4.75989724960813
YIL008W,1.09285305603539
YMR313C,0.482545152219099
YOL036W,0.647741627860356
YKL165C,0.629599389997398
YJR075W,2.32191245614827
YLR165C,0.318379152048411
YGL092W,0.692348170167106
YIL152W,0.5891983781083
YER172C,0.239931070089937
YMR094W,0.0980631497362635
YBR164C,2.40373499423519
YPL247C,0.434351917236446
YHR202W,0.301709690317252
YLR314C,2.21338283950635
YDR261C,0.729714967980473
YMR192W,0.353657984353428
YML027W,0.531834655983657
YDR103W,0.402014235952367
YCR020C,0.127207877767302
YPL101W,0.504823012271939
YPL191C,0.20656324995411
YOR245C,0.548208411106162
YGL037C,8.92004184442307
YAR027W,1.27553711645493
YGR070W,0.26548189783525
YGR080W,0.907481761151114
YLR166C,0.43394523269423
YFR013W,0.57057122620401
YML127W,0.729634687531595
YBL093C,0.957192291292415
YGL095C,0.672124097226697
YMR023C,0.16796048643838
YJR040W,0.507639361945086
YPR162C,0.323489984614677
YLR262C,1.4065139983022
YFL016C,1.10636842462175
YML065W,0.339074370822262
YGR091W,0.219479174310991
YJR069C,1.50153228273251
YGR221C,0.390201802819858
YNR029C,0.575888367783929
YMR229C,0.714153074766915
YJR050W,0.534962558699121
YER020W,1.05098644462184
YNR037C,1.87027807616038
YML105C,1.39105265207894
YAR007C,0.902721728197179
YCR033W,0.69641547466814
YKL009W,1.85544918868662
YFR036W,0.1983426233891
YFL001W,0.379920897202492
YIL016W,1.0725611113045
YMR079W,2.82505440217715
YPR118W,1.19242968733949
YPL221W,0.652620510429307
YER012W,2.8032646148039
YPL242C,0.375123724435738
YKL022C,0.290555055319882
YPR192W,0.149576002790616
YAR018C,0.433210001105079
YFR023W,0.00633689665993943
YLL022C,0.448219692867036
YDR104C,0.131967059035853
YLR299W,0.553804931982913
YGR231C,2.92903411060649
YLR015W,0.326798622876137
YBL063W,0.250874308239903
YLR421C,2.40609123086627
YLR398C,0.447445625115736
YDL088C,0.688722455625376
YLR004C,0.0957790548892473
YDR325W,0.264364474668398
YGR053C,0.183722034930072
YDR286C,0.442023909805769
YLR433C,0.607000299406221
YGR250C,0.482286416181441
YDL090C,0.471489070739365
YKL049C,0.411412556770018
YHR107C,1.27816577166568
YHR216W,5.39280729025412
YDR487C,3.56818487441151
YIL120W,0.183462003309228
YAL062W,0.261642263894125
YDR364C,0.355875983445976
YKR103W,0.0655932156358195
YBR040W,0.0413484565823388
YDL214C,0.0538835706219883
YDL168W,0.830191811390415
YDL234C,0.417522457846753
YJR021C,0.474503112767508
YDR167W,1.17389396046487
YER183C,0.610954146114822
YLL032C,0.256682663053937
YOR144C,0.160827770319643
YGR211W,0.874371132201775
YER037W,0.584544113318824
YFL050C,0.149859896017821
YGR288W,0.15242841667195
YPL219W,0.312190326871134
YDL054C,0.476179968255258
YDL098C,0.246059119897014
YFL017C,1.55419656108138
YDL138W,0.231210381420661
YAL027W,0.34056617804744
YJR113C,1.25289381876726
YER101C,0.253827212929362
YLR222C,0.451716032303239
YHR096C,0.101900287465312
YJR030C,0.433638605980419
YOR133W,8.83891158567173
YHR075C,0.391899808585485
YER117W,26.4293870677636
YNR006W,0.524771771285841
YKL057C,0.557933951060374
YPR119W,0.841381381138035
YLR243W,0.559277879789124
YGL124C,0.204677770208053
YKR082W,0.471243277550033
YBR286W,12.1564486782943
YEL052W,1.00507914164901
YMR078C,0.429226236614915
YNL264C,0.896613956207659
YOR371C,0.324998994029097
YGR063C,1.47720624415689
YOR166C,0.355086122031292
YIL020C,0.435000796135113
YIL149C,0.68144897505518
YOR177C,0.0537537049510775
YOR359W,0.407684571327775
YDR087C,0.665081192594222
YAL028W,0.31788619428052
YPR086W,1.31065067167455
YPL127C,2.76591453882773
YKR090W,0.379465404992303
YDL150W,0.697740317450487
YHR210C,0.100553618728905
YJL181W,0.310286118813512
YKL068W,0.610834395578226
YJR145C,22.9264032792137
YBR109C,5.21678093106955
YGR222W,1.27042947231865
YDR113C,0.488126632277845
YBR145W,1.41549851416551
YPL199C,1.38490250142784
YMR013C,0.365241366147863
YBR074W,0.619189185949456
YBR154C,2.60311750476032
YIL041W,3.53768740023683
YPR037C,1.72193532292806
YCR048W,0.544316544925242
YBL003C,21.9631559479666
YGL220W,1.60270007664217
YPL067C,0.261217020355347
YPL030W,0.355660985276023
YGL021W,0.62691994204508
YNR031C,0.357788378372628
YML043C,0.3269922299307
YBL089W,0.366232601702539
YLR069C,0.975943009115905
YPL110C,0.271260975269002
YKR041W,0.084172164843263
YOR311C,1.16886388737809
YJL060W,1.18583645749798
YLR343W,0.629172405945082
YNR007C,0.349473895811851
YEL051W,6.45262639646335
YCL010C,0.558085493175693
YGR171C,0.320558283416287
YKL181W,2.93303897045714
YHR154W,0.598607932063121
YKR034W,0.013306319084194
YDL102W,0.244382294477562
YGR110W,0.0876206471771349
YIL044C,1.079800900763
YPL245W,0.581500510688641
YGL084C,1.03633263866916
YGR101W,0.429525987720068
YPL234C,9.82355724940434
YAR023C,0.169517962725967
YDR019C,5.21122540252885
YKR048C,2.44740674907548
YNL151C,0.998238816384132
YLR214W,0.546132115132456
YJR004C,0.307248582653843
YDR280W,0.86698691331894
YER168C,0.450639795738411
YNL265C,0.91226242645192
YMR058W,2.66456044536904
YHR139C,0.0671171978423702
YDR466W,0.535941690877231
YGR097W,0.372609772001152
YML025C,0.845202999291226
YLR070C,0.105677093886449
YJR118C,1.83461568775696
YLL029W,0.987088863790247
YJR019C,0.311963431283554
YOL120C,30.4745018510532
YGL198W,1.63284232680131
YBL051C,3.55412093850123
YGL232W,1.21434894351693
YPL105C,1.36888666873254
YCL045C,1.42264395445961
YLR396C,0.252719459891161
YNL233W,0.399435558486612
YHR133C,2.01019808176016
YHR190W,2.51278667637883
YPL133C,0.308737901888805
YLR438W,1.79859491581577
YDR483W,4.01618671186261
YLR347C,0.732535736542284
YJL068C,1.33910625294839
YLR237W,0.522904480016673
YHR041C,1.16168605229399
YFR015C,2.73744029169829
YOL009C,0.317508151027236
YNL253W,0.312964856525502
YBR082C,7.69078905381516
YFL055W,0.0527390183067371
YPR156C,0.763141135664862
YHR135C,1.76328518559566
YML095C,0.220537513163112
YCR069W,2.16388874622985
YDR105C,0.785308981868292
YKL204W,0.81160341953872
YML109W,0.209202394862668
YBR222C,1.18864410306207
YGL144C,0.141502744642017
YLR185W,24.175036543313
YIL090W,0.541831470376363
YKL159C,0.372436557990573
YCL047C,0.468317068837065
YFR037C,2.29157414803707
YPL190C,0.992387820265856
YML020W,0.304833184914946
YIL053W,13.9026367514743
YDL113C,0.393852672594572
YPR128C,0.585354114036883
YPL118W,1.79406843389759
YNL200C,1.39298494387473
YDR125C,0.120655406594892
YKL172W,1.98965198002006
YEL058W,1.46313973617321
YCL054W,0.700789511075958
YDR265W,0.387450933912746
YPL072W,0.421718142965782
YCR021C,0.218144619141839
YHR132C,1.38052995292528
YAL031C,0.396505868180798
YNL149C,1.99129401998572
YGR141W,0.465483627370235
YDL111C,0.769038526969034
YDR011W,1.09679195537684
YGL068W,3.47790801524554
YLR456W,0.315903371282786
YDR540C,0.197126313340219
YPL237W,6.92290282995005
YPR106W,0.48390283200089
YDR510W,8.37861390888681
YLR014C,0.103040932787149
YPR187W,4.05773581976571
YLR283W,0.384995284162654
YGR230W,0.353964120645066
YMR099C,3.03359526286266
YDR501W,0.164430351999025
YNL160W,2.92224611243649
YCR017C,1.4772275399811
YHR111W,0.467984719778006
YLR394W,0.421309871606193
YHR112C,0.927736373209884
YGR145W,0.47177542811812
YDR291W,0.263098696726949
YDL053C,2.04440739440396
YJR151C,0.154220735022613
YJL167W,6.01468296118694
YNL292W,0.637209015878493
YAL029C,0.66513440832181
YDR381W,7.01325401937805
